customer_id,label,tenure_days,avg_monthly_fee,num_subscriptions,failed_payments,payment_failure_pct,avg_days_late,refunded_payments,total_payments,plan_type_code,plan_basic,plan_pro,plan_enterprise
22073,0,2343,79.85,1,0,0.0,3.0,0,1,1,1,0,0
25245,0,2343,19.95,1,0,0.0,4.0,0,1,3,0,0,1
25213,1,2343,84.35,1,0,0.0,18.0,0,1,2,0,1,0
23114,0,2343,80.85,1,0,0.0,0.0,0,1,2,0,1,0
23210,0,2343,106.05,1,0,0.0,1.0,0,1,1,1,0,0
25376,0,2343,19.7,1,0,0.0,3.0,0,1,3,0,0,1
27874,0,2343,24.0,1,0,0.0,0.0,0,1,1,1,0,0
21934,0,2343,64.2,1,0,0.0,2.0,0,1,3,0,0,1
21154,0,2343,59.9,1,0,0.0,3.0,1,1,3,0,0,1
22887,0,2343,74.85,1,0,0.0,2.0,0,1,2,0,1,0
22921,1,2343,78.1,1,0,0.0,10.0,0,1,1,1,0,0
26670,0,2343,19.95,1,0,0.0,0.0,0,1,2,0,1,0
24376,1,2343,83.8,1,0,0.0,6.0,0,1,1,1,0,0
25860,0,2343,54.95,1,0,0.0,5.0,0,1,3,0,0,1
21525,0,2343,95.05,1,0,0.0,4.0,0,1,1,1,0,0
27864,0,2343,50.35,1,0,0.0,0.0,0,1,1,1,0,0
23750,1,2343,110.45,1,1,100.0,16.0,0,1,1,1,0,0
25548,1,2343,70.45,1,1,100.0,0.0,0,1,1,1,0,0
26805,0,2343,49.85,1,0,0.0,5.0,0,1,3,0,0,1
26776,0,2343,66.15,1,0,0.0,0.0,0,1,2,0,1,0
27904,1,2343,92.5,1,1,100.0,2.0,0,1,1,1,0,0
26763,0,2343,20.3,1,0,0.0,2.0,0,1,3,0,0,1
21361,0,2343,108.0,1,1,100.0,0.0,0,1,3,0,0,1
27079,0,2343,84.6,1,0,0.0,1.0,0,1,3,0,0,1
23229,0,2343,90.75,1,0,0.0,4.0,0,1,1,1,0,0
25705,0,2343,105.75,1,0,0.0,0.0,1,1,2,0,1,0
28147,0,2343,49.95,1,0,0.0,7.0,0,1,1,1,0,0
21368,0,2343,73.15,1,0,0.0,3.0,0,1,1,1,0,0
27074,1,2343,84.85,1,0,0.0,10.0,0,1,1,1,0,0
22256,1,2343,105.65,1,0,0.0,3.0,0,1,1,1,0,0
26203,0,2343,104.45,1,0,0.0,0.0,0,1,1,1,0,0
24264,0,2343,51.05,1,0,0.0,0.0,0,1,2,0,1,0
24258,1,2343,30.6,1,0,0.0,4.0,0,1,1,1,0,0
23031,0,2343,19.9,1,0,0.0,1.0,0,1,3,0,0,1
27532,1,2343,55.1,1,1,100.0,7.0,0,1,1,1,0,0
23328,0,2343,63.85,1,0,0.0,1.0,0,1,1,1,0,0
25349,0,2343,25.05,1,0,0.0,3.0,0,1,1,1,0,0
21943,0,2343,25.25,1,0,0.0,0.0,0,1,3,0,0,1
22732,0,2343,94.65,1,0,0.0,3.0,0,1,2,0,1,0
26069,1,2343,89.4,1,1,100.0,5.0,0,1,1,1,0,0
24327,0,2343,20.25,1,0,0.0,0.0,0,1,2,0,1,0
23833,0,2343,44.0,1,0,0.0,0.0,0,1,1,1,0,0
23916,0,2343,108.9,1,0,0.0,3.0,0,1,3,0,0,1
23716,0,2343,19.8,1,0,0.0,2.0,1,1,3,0,0,1
21779,1,2343,89.5,1,0,0.0,6.0,0,1,1,1,0,0
21439,0,2343,101.15,1,0,0.0,1.0,1,1,1,1,0,0
22720,0,2343,64.95,1,0,0.0,1.0,1,1,1,1,0,0
27574,0,2343,19.5,1,0,0.0,0.0,0,1,1,1,0,0
28121,0,2343,93.6,1,0,0.0,0.0,0,1,1,1,0,0
22610,0,2343,49.05,1,0,0.0,0.0,0,1,2,0,1,0
23441,0,2343,63.7,1,0,0.0,0.0,0,1,3,0,0,1
22023,0,2343,81.1,1,0,0.0,4.0,0,1,1,1,0,0
26040,0,2343,83.85,1,0,0.0,1.0,1,1,3,0,0,1
21503,0,2343,35.75,1,0,0.0,1.0,0,1,3,0,0,1
27715,0,2343,20.55,1,0,0.0,0.0,1,1,3,0,0,1
26859,1,2343,89.4,1,0,0.0,6.0,0,1,1,1,0,0
23752,0,2343,79.1,1,0,0.0,5.0,0,1,3,0,0,1
23082,0,2343,50.2,1,0,0.0,0.0,0,1,1,1,0,0
21959,1,2343,90.95,1,1,100.0,10.0,0,1,2,0,1,0
28117,1,2343,94.1,1,1,100.0,3.0,0,1,1,1,0,0
23557,0,2343,35.65,1,0,0.0,0.0,0,1,1,1,0,0
27195,1,2343,45.3,1,0,0.0,7.0,0,1,1,1,0,0
23423,0,2343,91.3,1,0,0.0,3.0,0,1,3,0,0,1
27318,0,2343,20.15,1,0,0.0,3.0,1,1,3,0,0,1
26275,0,2343,30.75,1,0,0.0,0.0,0,1,1,1,0,0
28131,0,2343,20.55,1,0,0.0,0.0,0,1,2,0,1,0
23596,1,2343,35.25,1,1,100.0,3.0,0,1,1,1,0,0
22858,0,2343,71.05,1,0,0.0,5.0,0,1,1,1,0,0
23467,1,2343,70.4,1,1,100.0,15.0,0,1,1,1,0,0
24374,0,2343,39.7,1,0,0.0,3.0,0,1,1,1,0,0
23108,0,2343,90.7,1,0,0.0,4.0,0,1,1,1,0,0
22626,0,2343,98.15,1,0,0.0,2.0,0,1,1,1,0,0
24913,0,2343,84.05,1,0,0.0,1.0,0,1,1,1,0,0
21250,0,2343,85.2,1,0,0.0,2.0,0,1,1,1,0,0
22899,0,2343,58.55,1,0,0.0,2.0,0,1,2,0,1,0
27669,1,2343,79.85,1,1,100.0,4.0,0,1,1,1,0,0
22471,0,2343,56.05,1,0,0.0,3.0,0,1,3,0,0,1
24034,0,2343,35.5,1,0,0.0,2.0,0,1,1,1,0,0
25905,0,2343,91.15,1,0,0.0,0.0,0,1,2,0,1,0
25621,0,2343,115.6,1,0,0.0,1.0,0,1,2,0,1,0
24464,0,2343,19.35,1,0,0.0,4.0,0,1,3,0,0,1
24707,0,2343,23.3,1,0,0.0,1.0,0,1,2,0,1,0
21146,0,2343,113.25,1,0,0.0,2.0,0,1,3,0,0,1
25732,0,2343,103.65,1,0,0.0,0.0,0,1,1,1,0,0
27877,1,2343,56.5,1,0,0.0,6.0,0,1,1,1,0,0
24673,0,2343,55.35,1,0,0.0,2.0,0,1,2,0,1,0
27305,1,2343,29.65,1,0,0.0,0.0,0,1,1,1,0,0
26357,0,2343,21.15,1,0,0.0,0.0,0,1,1,1,0,0
26956,1,2343,70.3,1,0,0.0,6.0,0,1,1,1,0,0
24328,1,2343,69.5,1,0,0.0,1.0,0,1,2,0,1,0
26803,0,2343,71.8,1,0,0.0,4.0,0,1,2,0,1,0
21669,0,2343,95.65,1,0,0.0,3.0,0,1,2,0,1,0
28095,0,2343,56.3,1,0,0.0,0.0,0,1,2,0,1,0
21821,0,2343,20.45,1,0,0.0,2.0,0,1,1,1,0,0
25433,0,2343,86.35,1,0,0.0,3.0,0,1,2,0,1,0
22316,1,2343,60.15,1,0,0.0,6.0,0,1,1,1,0,0
23612,0,2343,25.0,1,0,0.0,5.0,0,1,3,0,0,1
27722,1,2343,69.8,1,0,0.0,4.0,0,1,1,1,0,0
23122,0,2343,78.75,1,0,0.0,1.0,0,1,2,0,1,0
25024,0,2343,51.3,1,0,0.0,3.0,0,1,1,1,0,0
26389,1,2343,104.7,1,0,0.0,15.0,0,1,2,0,1,0
21316,1,2343,24.8,1,0,0.0,7.0,0,1,1,1,0,0
24837,0,2343,84.3,1,1,100.0,1.0,0,1,1,1,0,0
28088,0,2343,86.25,1,0,0.0,0.0,0,1,1,1,0,0
26834,0,2343,25.4,1,0,0.0,0.0,0,1,3,0,0,1
25808,1,2343,99.85,1,1,100.0,0.0,0,1,1,1,0,0
25057,0,2343,34.7,1,0,0.0,2.0,0,1,1,1,0,0
26946,1,2343,85.05,1,0,0.0,16.0,0,1,1,1,0,0
23513,0,2343,39.5,1,0,0.0,0.0,0,1,2,0,1,0
22265,0,2343,81.95,1,0,0.0,1.0,0,1,1,1,0,0
21521,0,2343,95.6,1,0,0.0,1.0,0,1,1,1,0,0
23386,0,2343,51.2,1,0,0.0,0.0,0,1,1,1,0,0
22532,1,2343,99.8,1,1,100.0,8.0,0,1,1,1,0,0
26062,0,2343,103.45,1,0,0.0,1.0,0,1,1,1,0,0
24302,0,2343,20.85,1,0,0.0,2.0,0,1,3,0,0,1
21545,0,2343,70.65,1,0,0.0,2.0,0,1,1,1,0,0
27862,0,2343,19.55,1,0,0.0,1.0,0,1,3,0,0,1
26934,1,2343,81.3,1,0,0.0,7.0,0,1,1,1,0,0
26928,0,2343,88.8,1,0,0.0,1.0,0,1,1,1,0,0
26969,0,2343,71.85,1,0,0.0,2.0,0,1,1,1,0,0
24580,0,2343,95.7,1,0,0.0,3.0,0,1,2,0,1,0
23562,1,2343,24.45,1,0,0.0,7.0,0,1,1,1,0,0
24252,1,2343,59.4,1,0,0.0,5.0,0,1,1,1,0,0
24946,1,2343,74.25,1,0,0.0,9.0,0,1,1,1,0,0
22874,0,2343,24.85,1,0,0.0,2.0,0,1,3,0,0,1
27984,1,2343,111.1,1,0,0.0,5.0,0,1,1,1,0,0
26735,0,2343,70.8,1,0,0.0,3.0,0,1,1,1,0,0
25384,0,2343,88.75,1,0,0.0,0.0,0,1,1,1,0,0
26782,1,2343,84.3,1,0,0.0,10.0,0,1,1,1,0,0
23793,1,2343,49.25,1,1,100.0,8.0,0,1,1,1,0,0
24329,0,2343,106.0,1,0,0.0,1.0,0,1,2,0,1,0
21526,0,2343,90.05,1,0,0.0,1.0,0,1,3,0,0,1
21222,0,2343,74.7,1,0,0.0,0.0,0,1,1,1,0,0
21870,0,2343,89.85,1,0,0.0,3.0,0,1,3,0,0,1
27114,0,2343,50.35,1,0,0.0,0.0,1,1,1,1,0,0
22836,0,2343,90.45,1,0,0.0,2.0,0,1,1,1,0,0
23076,0,2343,20.5,1,0,0.0,3.0,0,1,3,0,0,1
26754,0,2343,51.1,1,0,0.0,2.0,0,1,1,1,0,0
27332,0,2343,80.7,1,0,0.0,0.0,0,1,1,1,0,0
26739,0,2343,54.15,1,0,0.0,1.0,0,1,2,0,1,0
21894,0,2343,66.85,1,0,0.0,0.0,0,1,3,0,0,1
21738,0,2343,47.85,1,0,0.0,3.0,0,1,2,0,1,0
21572,0,2343,101.55,1,0,0.0,0.0,0,1,1,1,0,0
22817,1,2343,60.05,1,1,100.0,10.0,0,1,1,1,0,0
23953,1,2343,79.9,1,1,100.0,7.0,0,1,1,1,0,0
21929,0,2343,20.0,1,0,0.0,0.0,0,1,1,1,0,0
27352,0,2343,19.6,1,0,0.0,2.0,0,1,2,0,1,0
22047,0,2343,75.4,1,0,0.0,2.0,1,1,1,1,0,0
22784,0,2343,20.75,1,0,0.0,1.0,0,1,3,0,0,1
21367,0,2343,29.6,1,0,0.0,0.0,0,1,3,0,0,1
22555,0,2343,19.95,1,0,0.0,0.0,0,1,2,0,1,0
22931,0,2343,43.85,1,0,0.0,1.0,0,1,1,1,0,0
24350,0,2343,24.7,1,0,0.0,0.0,0,1,3,0,0,1
23088,0,2343,53.1,1,0,0.0,5.0,0,1,1,1,0,0
27893,1,2343,55.0,1,1,100.0,13.0,0,1,1,1,0,0
26849,1,2343,80.5,1,0,0.0,0.0,0,1,1,1,0,0
25820,0,2343,19.9,1,0,0.0,1.0,0,1,1,1,0,0
26811,1,2343,20.85,1,0,0.0,0.0,0,1,1,1,0,0
23742,1,2343,70.3,1,0,0.0,14.0,0,1,1,1,0,0
21816,0,2343,49.9,1,0,0.0,3.0,0,1,1,1,0,0
25859,0,2343,38.25,1,0,0.0,2.0,0,1,3,0,0,1
24020,0,2343,50.0,1,0,0.0,0.0,0,1,2,0,1,0
21151,1,2343,39.65,1,0,0.0,10.0,0,1,1,1,0,0
27083,0,2343,25.45,1,0,0.0,0.0,0,1,1,1,0,0
27279,0,2343,66.9,1,0,0.0,4.0,0,1,3,0,0,1
25881,0,2343,39.55,1,0,0.0,0.0,0,1,2,0,1,0
25162,0,2343,110.45,1,0,0.0,2.0,0,1,3,0,0,1
22894,0,2343,45.4,1,0,0.0,1.0,0,1,1,1,0,0
25502,0,2343,24.5,1,0,0.0,0.0,0,1,2,0,1,0
23748,1,2343,19.6,1,0,0.0,16.0,0,1,1,1,0,0
24166,0,2343,69.3,1,0,0.0,4.0,0,1,1,1,0,0
24225,0,2343,58.6,1,0,0.0,3.0,0,1,2,0,1,0
24563,0,2343,94.8,1,0,0.0,4.0,0,1,3,0,0,1
24749,0,2343,54.25,1,0,0.0,1.0,1,1,1,1,0,0
27914,0,2343,53.15,1,0,0.0,2.0,0,1,3,0,0,1
21648,0,2343,70.05,1,0,0.0,0.0,0,1,1,1,0,0
23202,0,2343,94.1,1,0,0.0,3.0,0,1,3,0,0,1
22691,0,2343,45.05,1,0,0.0,0.0,0,1,2,0,1,0
22314,0,2343,93.45,1,0,0.0,1.0,0,1,2,0,1,0
26726,0,2343,19.4,1,0,0.0,1.0,0,1,1,1,0,0
27811,1,2343,95.5,1,1,100.0,12.0,0,1,3,0,0,1
23303,0,2343,43.95,1,0,0.0,1.0,0,1,1,1,0,0
22260,0,2343,86.05,1,0,0.0,0.0,0,1,1,1,0,0
21157,1,2343,99.35,1,1,100.0,13.0,0,1,1,1,0,0
26790,0,2343,71.9,1,0,0.0,6.0,0,1,3,0,0,1
24475,1,2343,74.15,1,0,0.0,6.0,0,1,1,1,0,0
21441,0,2343,19.25,1,0,0.0,3.0,0,1,1,1,0,0
21272,1,2343,71.15,1,1,100.0,14.0,0,1,1,1,0,0
26626,1,2343,73.85,1,1,100.0,6.0,0,1,1,1,0,0
25469,0,2343,45.4,1,0,0.0,0.0,0,1,1,1,0,0
21172,0,2343,69.2,1,0,0.0,0.0,0,1,3,0,0,1
25900,0,2343,19.9,1,0,0.0,0.0,0,1,2,0,1,0
27040,0,2343,80.2,1,0,0.0,1.0,0,1,2,0,1,0
24948,0,2343,20.25,1,0,0.0,0.0,0,1,3,0,0,1
25136,1,2343,24.05,1,0,0.0,8.0,0,1,1,1,0,0
22209,0,2343,79.2,1,0,0.0,2.0,0,1,3,0,0,1
22460,0,2343,19.4,1,0,0.0,1.0,0,1,3,0,0,1
25234,0,2343,90.8,1,0,0.0,1.0,0,1,3,0,0,1
21789,1,2343,19.85,1,0,0.0,12.0,0,1,2,0,1,0
23454,1,2343,98.6,1,0,0.0,6.0,0,1,1,1,0,0
22331,0,2343,104.5,1,0,0.0,2.0,0,1,2,0,1,0
22388,0,2343,34.2,1,0,0.0,0.0,0,1,2,0,1,0
25216,0,2343,40.35,1,0,0.0,0.0,0,1,2,0,1,0
22569,0,2343,50.25,1,0,0.0,0.0,0,1,2,0,1,0
24644,0,2343,20.95,1,0,0.0,2.0,0,1,1,1,0,0
25842,0,2343,19.8,1,0,0.0,3.0,0,1,2,0,1,0
25222,0,2343,68.9,1,0,0.0,0.0,0,1,1,1,0,0
23711,0,2343,101.3,1,0,0.0,0.0,0,1,1,1,0,0
25776,1,2343,104.4,1,0,0.0,9.0,1,1,1,1,0,0
23888,0,2343,84.45,1,0,0.0,3.0,0,1,2,0,1,0
27251,0,2343,59.45,1,0,0.0,3.0,0,1,1,1,0,0
25793,0,2343,20.15,1,0,0.0,0.0,0,1,1,1,0,0
25602,1,2343,83.75,1,0,0.0,11.0,0,1,1,1,0,0
25148,0,2343,59.0,1,0,0.0,2.0,0,1,2,0,1,0
24538,0,2343,20.05,1,0,0.0,3.0,0,1,3,0,0,1
27654,0,2343,45.9,1,0,0.0,0.0,0,1,2,0,1,0
25882,1,2343,23.15,1,0,0.0,7.0,0,1,1,1,0,0
22152,0,2343,54.35,1,0,0.0,3.0,0,1,2,0,1,0
25802,1,2343,100.25,1,1,100.0,9.0,0,1,1,1,0,0
24322,0,2343,29.35,1,0,0.0,0.0,0,1,1,1,0,0
22554,1,2343,101.1,1,0,0.0,0.0,0,1,1,1,0,0
26554,1,2343,80.85,1,1,100.0,9.0,0,1,1,1,0,0
24440,0,2343,19.9,1,0,0.0,2.0,0,1,2,0,1,0
23451,0,2343,89.4,1,0,0.0,0.0,0,1,3,0,0,1
22928,0,2343,19.4,1,0,0.0,0.0,0,1,3,0,0,1
26793,1,2343,70.25,1,0,0.0,12.0,0,1,1,1,0,0
27154,0,2343,19.6,1,0,0.0,0.0,0,1,3,0,0,1
26967,0,2343,19.15,1,0,0.0,1.0,0,1,2,0,1,0
21965,1,2343,78.85,1,0,0.0,4.0,0,1,1,1,0,0
24594,0,2343,91.15,1,0,0.0,3.0,0,1,1,1,0,0
24064,0,2343,24.0,1,0,0.0,0.0,0,1,3,0,0,1
21761,1,2343,110.75,1,0,0.0,1.0,0,1,1,1,0,0
27608,0,2343,109.55,1,0,0.0,1.0,0,1,3,0,0,1
21695,0,2343,64.3,1,0,0.0,1.0,0,1,1,1,0,0
23593,0,2343,70.45,1,0,0.0,1.0,0,1,1,1,0,0
24452,0,2343,25.55,1,1,100.0,0.0,0,1,3,0,0,1
26320,0,2343,54.3,1,0,0.0,3.0,0,1,1,1,0,0
25946,1,2343,70.45,1,0,0.0,9.0,0,1,2,0,1,0
25919,0,2343,54.15,1,0,0.0,2.0,0,1,3,0,0,1
26439,0,2343,82.45,1,0,0.0,4.0,0,1,3,0,0,1
27088,1,2343,78.55,1,0,0.0,16.0,0,1,1,1,0,0
21621,0,2343,104.8,1,0,0.0,2.0,0,1,3,0,0,1
25591,0,2343,78.2,1,0,0.0,0.0,0,1,1,1,0,0
25119,0,2343,81.15,1,1,100.0,1.0,0,1,2,0,1,0
24218,1,2343,87.05,1,0,0.0,6.0,0,1,1,1,0,0
21324,0,2343,109.7,1,0,0.0,1.0,0,1,3,0,0,1
23045,0,2343,64.6,1,0,0.0,1.0,0,1,1,1,0,0
26428,0,2343,20.35,1,0,0.0,2.0,0,1,3,0,0,1
22786,1,2343,44.3,1,0,0.0,9.0,0,1,1,1,0,0
24667,0,2343,79.15,1,0,0.0,1.0,0,1,1,1,0,0
24840,0,2343,50.75,1,0,0.0,0.0,0,1,1,1,0,0
24321,0,2343,54.65,1,0,0.0,0.0,0,1,3,0,0,1
24482,1,2343,53.9,1,1,100.0,8.0,0,1,1,1,0,0
21279,0,2343,64.5,1,0,0.0,1.0,0,1,2,0,1,0
25983,0,2343,20.3,1,0,0.0,3.0,0,1,3,0,0,1
22533,1,2343,35.0,1,0,0.0,10.0,0,1,1,1,0,0
27222,1,2343,86.85,1,0,0.0,7.0,0,1,1,1,0,0
25038,0,2343,89.95,1,0,0.0,5.0,0,1,1,1,0,0
26284,0,2343,94.55,1,0,0.0,3.0,0,1,1,1,0,0
24545,0,2343,41.9,1,0,0.0,1.0,0,1,3,0,0,1
25864,0,2343,84.6,1,0,0.0,0.0,0,1,1,1,0,0
23676,0,2343,70.75,1,0,0.0,0.0,0,1,2,0,1,0
21199,0,2343,20.15,1,0,0.0,0.0,0,1,3,0,0,1
24584,0,2343,97.65,1,0,0.0,2.0,0,1,2,0,1,0
24380,0,2343,55.55,1,0,0.0,2.0,0,1,1,1,0,0
23539,0,2343,20.85,1,0,0.0,0.0,0,1,3,0,0,1
26113,1,2343,104.4,1,1,100.0,9.0,0,1,2,0,1,0
26214,0,2343,71.35,1,0,0.0,1.0,0,1,1,1,0,0
22642,0,2343,19.25,1,0,0.0,0.0,0,1,3,0,0,1
25584,1,2343,98.5,1,1,100.0,2.0,0,1,1,1,0,0
21830,0,2343,66.5,1,0,0.0,3.0,0,1,3,0,0,1
23698,1,2343,95.75,1,0,0.0,1.0,0,1,1,1,0,0
22059,0,2343,103.75,1,0,0.0,1.0,0,1,3,0,0,1
28078,0,2343,101.05,1,0,0.0,1.0,0,1,2,0,1,0
21256,0,2343,88.95,1,0,0.0,0.0,0,1,3,0,0,1
22646,0,2343,68.6,1,0,0.0,0.0,0,1,2,0,1,0
24008,1,2343,99.15,1,1,100.0,10.0,0,1,1,1,0,0
26951,0,2343,59.8,1,0,0.0,1.0,0,1,2,0,1,0
23469,0,2343,19.95,1,0,0.0,2.0,0,1,3,0,0,1
26149,0,2343,19.7,1,0,0.0,1.0,0,1,3,0,0,1
26769,1,2343,19.95,1,0,0.0,14.0,0,1,1,1,0,0
27417,0,2343,20.05,1,0,0.0,1.0,0,1,1,1,0,0
26766,0,2343,54.7,1,0,0.0,2.0,0,1,1,1,0,0
27232,0,2343,110.25,1,0,0.0,0.0,0,1,3,0,0,1
22119,0,2343,19.15,1,0,0.0,0.0,0,1,1,1,0,0
25312,0,2343,101.35,1,0,0.0,0.0,0,1,1,1,0,0
24539,1,2343,50.7,1,0,0.0,0.0,0,1,1,1,0,0
23646,0,2343,115.1,1,0,0.0,1.0,0,1,3,0,0,1
22743,1,2343,87.4,1,0,0.0,0.0,0,1,2,0,1,0
27245,0,2343,66.65,1,0,0.0,2.0,0,1,1,1,0,0
26949,0,2343,105.1,1,0,0.0,0.0,0,1,3,0,0,1
24853,0,2343,40.65,1,0,0.0,0.0,0,1,2,0,1,0
26440,0,2343,20.25,1,0,0.0,2.0,0,1,3,0,0,1
24972,1,2343,96.5,1,0,0.0,6.0,0,1,1,1,0,0
25874,0,2343,59.5,1,0,0.0,2.0,0,1,3,0,0,1
22577,0,2343,50.05,1,0,0.0,1.0,0,1,1,1,0,0
26602,0,2343,74.2,1,0,0.0,0.0,0,1,1,1,0,0
23565,0,2343,19.65,1,0,0.0,3.0,0,1,1,1,0,0
25059,0,2343,95.95,1,0,0.0,0.0,0,1,1,1,0,0
25332,0,2343,19.55,1,0,0.0,1.0,0,1,3,0,0,1
22773,0,2343,19.85,1,0,0.0,4.0,0,1,1,1,0,0
23354,1,2343,89.95,1,1,100.0,5.0,0,1,1,1,0,0
24898,0,2343,110.9,1,0,0.0,1.0,0,1,3,0,0,1
22039,0,2343,19.95,1,0,0.0,0.0,0,1,1,1,0,0
21972,0,2343,105.0,1,0,0.0,0.0,0,1,3,0,0,1
24375,0,2343,54.5,1,0,0.0,2.0,0,1,1,1,0,0
27961,0,2343,20.2,1,0,0.0,0.0,0,1,3,0,0,1
27501,1,2343,89.3,1,1,100.0,6.0,0,1,1,1,0,0
26266,0,2343,19.75,1,0,0.0,1.0,0,1,1,1,0,0
24087,0,2343,99.0,1,0,0.0,5.0,0,1,1,1,0,0
28059,0,2343,55.8,1,0,0.0,0.0,0,1,2,0,1,0
26729,0,2343,19.15,1,0,0.0,1.0,0,1,2,0,1,0
23187,0,2343,81.0,1,0,0.0,0.0,0,1,1,1,0,0
23943,1,2343,104.05,1,0,0.0,7.0,0,1,2,0,1,0
22845,0,2343,76.75,1,0,0.0,0.0,0,1,2,0,1,0
26572,1,2343,65.3,1,0,0.0,4.0,0,1,3,0,0,1
24544,0,2343,87.8,1,0,0.0,3.0,0,1,1,1,0,0
27408,1,2343,20.35,1,0,0.0,7.0,0,1,1,1,0,0
25379,0,2343,90.55,1,0,0.0,4.0,0,1,1,1,0,0
25436,0,2343,19.55,1,0,0.0,3.0,0,1,3,0,0,1
22034,0,2343,105.6,1,0,0.0,5.0,0,1,2,0,1,0
21536,0,2343,19.8,1,0,0.0,1.0,0,1,3,0,0,1
27637,1,2343,84.6,1,1,100.0,9.0,0,1,1,1,0,0
27636,0,2343,59.8,1,0,0.0,0.0,0,1,3,0,0,1
25576,0,2343,98.0,1,0,0.0,2.0,0,1,3,0,0,1
23293,0,2343,96.6,1,0,0.0,0.0,0,1,1,1,0,0
25616,0,2343,91.7,1,0,0.0,2.0,0,1,3,0,0,1
25165,0,2343,44.65,1,0,0.0,2.0,0,1,1,1,0,0
27923,1,2343,24.9,1,0,0.0,0.0,0,1,2,0,1,0
24726,1,2343,70.2,1,0,0.0,13.0,0,1,1,1,0,0
24006,1,2343,85.1,1,1,100.0,8.0,0,1,1,1,0,0
21198,0,2343,79.2,1,0,0.0,1.0,0,1,3,0,0,1
21308,1,2343,76.45,1,0,0.0,0.0,0,1,1,1,0,0
26869,1,2343,20.6,1,0,0.0,9.0,0,1,1,1,0,0
25969,0,2343,109.7,1,0,0.0,0.0,0,1,2,0,1,0
23650,0,2343,91.45,1,0,0.0,4.0,0,1,1,1,0,0
25503,0,2343,20.15,1,0,0.0,4.0,0,1,1,1,0,0
23301,0,2343,60.25,1,0,0.0,0.0,0,1,2,0,1,0
22369,1,2343,96.15,1,0,0.0,8.0,0,1,1,1,0,0
22988,0,2343,58.9,1,0,0.0,0.0,0,1,3,0,0,1
23987,0,2343,50.15,1,0,0.0,0.0,1,1,1,1,0,0
22088,0,2343,56.75,1,0,0.0,0.0,0,1,1,1,0,0
28013,0,2343,99.65,1,0,0.0,3.0,0,1,2,0,1,0
23337,1,2343,95.25,1,0,0.0,15.0,1,1,1,1,0,0
23756,0,2343,86.4,1,0,0.0,0.0,0,1,1,1,0,0
23074,0,2343,49.8,1,0,0.0,0.0,0,1,1,1,0,0
24553,0,2343,58.35,1,0,0.0,2.0,0,1,3,0,0,1
23409,0,2343,48.2,1,0,0.0,0.0,0,1,1,1,0,0
27589,0,2343,49.15,1,0,0.0,2.0,0,1,1,1,0,0
25866,0,2343,85.25,1,0,0.0,1.0,0,1,2,0,1,0
26102,0,2343,19.55,1,0,0.0,4.0,0,1,1,1,0,0
24896,0,2343,25.45,1,0,0.0,0.0,0,1,1,1,0,0
24222,0,2343,20.5,1,0,0.0,0.0,1,1,2,0,1,0
24291,0,2343,46.25,1,0,0.0,0.0,0,1,3,0,0,1
27286,1,2343,19.35,1,0,0.0,6.0,1,1,1,1,0,0
26623,0,2343,25.3,1,0,0.0,2.0,0,1,3,0,0,1
22535,0,2343,23.3,1,0,0.0,5.0,0,1,3,0,0,1
26134,1,2343,74.35,1,0,0.0,6.0,0,1,1,1,0,0
27736,1,2343,110.9,1,0,0.0,9.0,0,1,2,0,1,0
21986,1,2343,100.15,1,1,100.0,10.0,0,1,2,0,1,0
26813,0,2343,35.0,1,0,0.0,1.0,0,1,1,1,0,0
27301,0,2343,19.4,1,0,0.0,1.0,0,1,1,1,0,0
23684,0,2343,19.2,1,0,0.0,2.0,0,1,1,1,0,0
26644,0,2343,92.45,1,0,0.0,1.0,0,1,3,0,0,1
23325,1,2343,79.5,1,1,100.0,15.0,0,1,1,1,0,0
26972,1,2343,45.25,1,1,100.0,1.0,0,1,2,0,1,0
25172,0,2343,60.75,1,0,0.0,3.0,0,1,3,0,0,1
22692,1,2343,74.95,1,0,0.0,15.0,0,1,1,1,0,0
26096,1,2343,47.95,1,0,0.0,9.0,0,1,1,1,0,0
26707,1,2343,53.55,1,0,0.0,16.0,0,1,1,1,0,0
23398,0,2343,113.65,1,0,0.0,0.0,0,1,3,0,0,1
23161,0,2343,60.95,1,0,0.0,3.0,0,1,1,1,0,0
26088,0,2343,20.4,1,0,0.0,0.0,0,1,1,1,0,0
22214,1,2343,80.95,1,1,100.0,4.0,0,1,1,1,0,0
21508,1,2343,104.95,1,1,100.0,10.0,0,1,1,1,0,0
23373,0,2343,24.85,1,0,0.0,1.0,0,1,2,0,1,0
21208,0,2343,54.65,1,0,0.0,0.0,0,1,1,1,0,0
21140,0,2343,56.15,1,0,0.0,3.0,0,1,2,0,1,0
25934,0,2343,91.7,1,0,0.0,0.0,0,1,1,1,0,0
22232,0,2343,20.0,1,0,0.0,2.0,0,1,1,1,0,0
22219,1,2343,100.45,1,0,0.0,4.0,0,1,1,1,0,0
27581,0,2343,19.9,1,0,0.0,3.0,0,1,3,0,0,1
27164,1,2343,88.95,1,0,0.0,11.0,0,1,1,1,0,0
22033,1,2343,93.85,1,1,100.0,8.0,0,1,1,1,0,0
25474,1,2343,75.75,1,1,100.0,7.0,0,1,1,1,0,0
23640,0,2343,25.25,1,0,0.0,2.0,0,1,3,0,0,1
